,loss,accuracy,model
499,"tensor(4.2279e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
500,"tensor(5.0785e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
501,"tensor(4.6914e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
502,"tensor(6.6844e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
503,"tensor(3.7497e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
504,"tensor(3.4800e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
505,"tensor(5.8758e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
506,"tensor(3.7450e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
507,"tensor(5.1900e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
508,"tensor(4.6074e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
509,"tensor(5.0735e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
510,"tensor(4.4788e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
511,"tensor(5.2168e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
